RowId,YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,Geolocation
NHANES~2017-2018~59~NH003~OVR01~Age-Standardized,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Age-Standardized,Percent (%),3.6,3.6,,,2.8,4.7,Overall,Overall,C1,T4,NH003,AgeStdz,BOC01,OVR01,59,
NHANES~2017-2018~59~NH003~GEN01~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),6.1,6.1,,,4.3,8.6,Gender,Male,C1,T4,NH003,Crude,BOC02,GEN01,59,
NHANES~2017-2018~59~NH003~GEN01~Age-Standardized,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Age-Standardized,Percent (%),5.5,5.5,,,4.0,7.3,Gender,Male,C1,T4,NH003,AgeStdz,BOC02,GEN01,59,
NHANES~2017-2018~59~NH003~GEN02~Age-Standardized,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Age-Standardized,Percent (%),2.0,2.0,,,1.3,3.1,Gender,Female,C1,T4,NH003,AgeStdz,BOC02,GEN02,59,
NHANES~2017-2018~59~NH003~GEN02~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),2.5,2.5,,,1.6,3.7,Gender,Female,C1,T4,NH003,Crude,BOC02,GEN02,59,
NHANES~2017-2018~59~NH003~AGE02~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),0.2,0.2,,,0.0,1.4,Age,20-24,C1,T4,NH003,Crude,BOC03,AGE02,59,
NHANES~2017-2018~59~NH003~AGE04~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),0.7,0.7,,,0.4,1.3,Age,25-44,C1,T4,NH003,Crude,BOC03,AGE04,59,
NHANES~2017-2018~59~NH003~AGE05~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),4.2,4.2,,,2.5,6.7,Age,45-64,C1,T4,NH003,Crude,BOC03,AGE05,59,
NHANES~2017-2018~59~NH003~AGE06~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),12.3,12.3,,,10.2,14.8,Age,65+,C1,T4,NH003,Crude,BOC03,AGE06,59,
NHANES~2017-2018~59~NH003~AGE07~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),5.8,5.8,,,4.3,7.7,Age,35+,C1,T4,NH003,Crude,BOC03,AGE07,59,
NHANES~2017-2018~59~NH003~AGE08~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),15.2,15.2,,,11.9,19.2,Age,75+,C1,T4,NH003,Crude,BOC03,AGE08,59,
NHANES~2017-2018~59~NH003~RAC01~Age-Standardized,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Age-Standardized,Percent (%),4.2,4.2,,,3.1,5.8,Race,Non-Hispanic White,C1,T4,NH003,AgeStdz,BOC04,RAC01,59,
NHANES~2017-2018~59~NH003~RAC01~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),5.5,5.5,,,4.0,7.7,Race,Non-Hispanic White,C1,T4,NH003,Crude,BOC04,RAC01,59,
NHANES~2017-2018~59~NH003~RAC02~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),1.9,1.9,,,1.3,2.6,Race,Non-Hispanic Black,C1,T4,NH003,Crude,BOC04,RAC02,59,
NHANES~2017-2018~59~NH003~RAC02~Age-Standardized,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Age-Standardized,Percent (%),1.9,1.9,,,1.3,2.6,Race,Non-Hispanic Black,C1,T4,NH003,AgeStdz,BOC04,RAC02,59,
NHANES~2017-2018~59~NH003~RAC03~Age-Standardized,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Age-Standardized,Percent (%),2.1,2.1,,,1.2,3.6,Race,Non-Hispanic Asian,C1,T4,NH003,AgeStdz,BOC04,RAC03,59,
NHANES~2017-2018~59~NH003~RAC03~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),2.0,2.0,,,1.1,3.6,Race,Non-Hispanic Asian,C1,T4,NH003,Crude,BOC04,RAC03,59,
NHANES~2017-2018~59~NH003~RAC04~Age-Standardized,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Age-Standardized,Percent (%),2.5,2.5,,,1.6,4.0,Race,Hispanic,C1,T4,NH003,AgeStdz,BOC04,RAC04,59,
NHANES~2017-2018~59~NH003~RAC04~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),2.0,2.0,,,1.2,3.3,Race,Hispanic,C1,T4,NH003,Crude,BOC04,RAC04,59,
NHANES~2017-2018~59~NH003~RAC07~Crude,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Crude,Percent (%),2.4,2.4,,,1.5,3.7,Race,Other,C1,T4,NH003,Crude,BOC04,RAC07,59,
NHANES~2017-2018~59~NH003~RAC07~Age-Standardized,2017-2018,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (20+); NHANES,Age-Standardized,Percent (%),2.4,2.4,,,1.6,3.6,Race,Other,C1,T4,NH003,AgeStdz,BOC04,RAC07,59,
NHANES~1999-2000~59~NH002~OVR01~Age-Standardized,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.2,2.2,,,1.8,2.8,Overall,Overall,C1,T5,NH002,AgeStdz,BOC01,OVR01,59,
NHANES~1999-2000~59~NH002~OVR01~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.1,2.1,,,1.7,2.6,Overall,Overall,C1,T5,NH002,Crude,BOC01,OVR01,59,
NHANES~1999-2000~59~NH002~GEN01~Age-Standardized,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.6,2.6,,,2.0,3.4,Gender,Male,C1,T5,NH002,AgeStdz,BOC02,GEN01,59,
NHANES~1999-2000~59~NH002~GEN01~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.3,2.3,,,1.8,3.1,Gender,Male,C1,T5,NH002,Crude,BOC02,GEN01,59,
NHANES~1999-2000~59~NH002~GEN02~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),1.9,1.9,,,1.3,2.7,Gender,Female,C1,T5,NH002,Crude,BOC02,GEN02,59,
NHANES~1999-2000~59~NH002~GEN02~Age-Standardized,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),1.9,1.9,,,1.3,2.7,Gender,Female,C1,T5,NH002,AgeStdz,BOC02,GEN02,59,
NHANES~1999-2000~59~NH002~AGE02~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),0.7,0.7,,,0.2,2.5,Age,20-24,C1,T5,NH002,Crude,BOC03,AGE02,59,
NHANES~1999-2000~59~NH002~AGE04~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),0.3,0.3,,,0.1,0.8,Age,25-44,C1,T5,NH002,Crude,BOC03,AGE04,59,
NHANES~1999-2000~59~NH002~AGE05~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.9,2.9,,,2.0,4.1,Age,45-64,C1,T5,NH002,Crude,BOC03,AGE05,59,
NHANES~1999-2000~59~NH002~AGE06~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),6.7,6.7,,,5.3,8.4,Age,65+,C1,T5,NH002,Crude,BOC03,AGE06,59,
NHANES~1999-2000~59~NH002~AGE07~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.8,2.8,,,2.3,3.5,Age,35+,C1,T5,NH002,Crude,BOC03,AGE07,59,
NHANES~1999-2000~59~NH002~AGE08~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),10.3,10.3,,,8.0,13.2,Age,75+,C1,T5,NH002,Crude,BOC03,AGE08,59,
NHANES~1999-2000~59~NH002~RAC01~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.2,2.2,,,1.7,2.9,Race,Non-Hispanic White,C1,T5,NH002,Crude,BOC04,RAC01,59,
NHANES~1999-2000~59~NH002~RAC01~Age-Standardized,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.1,2.1,,,1.6,2.8,Race,Non-Hispanic White,C1,T5,NH002,AgeStdz,BOC04,RAC01,59,
NHANES~1999-2000~59~NH002~RAC02~Age-Standardized,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.7,2.7,,,1.5,4.8,Race,Non-Hispanic Black,C1,T5,NH002,AgeStdz,BOC04,RAC02,59,
NHANES~1999-2000~59~NH002~RAC02~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.0,2.0,,,1.0,3.8,Race,Non-Hispanic Black,C1,T5,NH002,Crude,BOC04,RAC02,59,
NHANES~1999-2000~59~NH002~RAC03~Age-Standardized,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),,-1.0,-,Data not available,,,Race,Non-Hispanic Asian,C1,T5,NH002,AgeStdz,BOC04,RAC03,59,
NHANES~1999-2000~59~NH002~RAC03~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),,-1.0,-,Data not available,,,Race,Non-Hispanic Asian,C1,T5,NH002,Crude,BOC04,RAC03,59,
NHANES~1999-2000~59~NH002~RAC04~Age-Standardized,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),,-1.0,-,Data not available,,,Race,Hispanic,C1,T5,NH002,AgeStdz,BOC04,RAC04,59,
NHANES~1999-2000~59~NH002~RAC04~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),,-1.0,-,Data not available,,,Race,Hispanic,C1,T5,NH002,Crude,BOC04,RAC04,59,
NHANES~1999-2000~59~NH002~RAC07~Age-Standardized,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),0.7,0.7,,,0.1,4.4,Race,Other,C1,T5,NH002,AgeStdz,BOC04,RAC07,59,
NHANES~1999-2000~59~NH002~RAC07~Crude,1999-2000,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),0.8,0.8,,,0.1,5.2,Race,Other,C1,T5,NH002,Crude,BOC04,RAC07,59,
NHANES~2001-2002~59~NH002~OVR01~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.2,2.2,,,1.7,2.9,Overall,Overall,C1,T5,NH002,Crude,BOC01,OVR01,59,
NHANES~2001-2002~59~NH002~OVR01~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.4,2.4,,,1.9,3.0,Overall,Overall,C1,T5,NH002,AgeStdz,BOC01,OVR01,59,
NHANES~2001-2002~59~NH002~GEN01~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.6,2.6,,,2.0,3.3,Gender,Male,C1,T5,NH002,AgeStdz,BOC02,GEN01,59,
NHANES~2001-2002~59~NH002~GEN01~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.3,2.3,,,1.6,3.1,Gender,Male,C1,T5,NH002,Crude,BOC02,GEN01,59,
NHANES~2001-2002~59~NH002~GEN02~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.2,2.2,,,1.5,3.0,Gender,Female,C1,T5,NH002,Crude,BOC02,GEN02,59,
NHANES~2001-2002~59~NH002~GEN02~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.2,2.2,,,1.7,3.0,Gender,Female,C1,T5,NH002,AgeStdz,BOC02,GEN02,59,
NHANES~2001-2002~59~NH002~AGE02~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),0.1,0.1,,,0.0,1.0,Age,20-24,C1,T5,NH002,Crude,BOC03,AGE02,59,
NHANES~2001-2002~59~NH002~AGE04~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),0.4,0.4,,,0.2,1.1,Age,25-44,C1,T5,NH002,Crude,BOC03,AGE04,59,
NHANES~2001-2002~59~NH002~AGE05~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.2,2.2,,,1.2,4.0,Age,45-64,C1,T5,NH002,Crude,BOC03,AGE05,59,
NHANES~2001-2002~59~NH002~AGE06~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),8.5,8.5,,,6.8,10.5,Age,65+,C1,T5,NH002,Crude,BOC03,AGE06,59,
NHANES~2001-2002~59~NH002~AGE07~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),3.1,3.1,,,2.4,4.1,Age,35+,C1,T5,NH002,Crude,BOC03,AGE07,59,
NHANES~2001-2002~59~NH002~AGE08~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),10.9,10.9,,,7.8,15.1,Age,75+,C1,T5,NH002,Crude,BOC03,AGE08,59,
NHANES~2001-2002~59~NH002~RAC01~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.2,2.2,,,1.6,3.0,Race,Non-Hispanic White,C1,T5,NH002,AgeStdz,BOC04,RAC01,59,
NHANES~2001-2002~59~NH002~RAC01~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.3,2.3,,,1.6,3.2,Race,Non-Hispanic White,C1,T5,NH002,Crude,BOC04,RAC01,59,
NHANES~2001-2002~59~NH002~RAC02~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),3.7,3.7,,,2.6,5.1,Race,Non-Hispanic Black,C1,T5,NH002,AgeStdz,BOC04,RAC02,59,
NHANES~2001-2002~59~NH002~RAC02~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),3.1,3.1,,,2.0,4.6,Race,Non-Hispanic Black,C1,T5,NH002,Crude,BOC04,RAC02,59,
NHANES~2001-2002~59~NH002~RAC03~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),,-1.0,-,Data not available,,,Race,Non-Hispanic Asian,C1,T5,NH002,AgeStdz,BOC04,RAC03,59,
NHANES~2001-2002~59~NH002~RAC03~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),,-1.0,-,Data not available,,,Race,Non-Hispanic Asian,C1,T5,NH002,Crude,BOC04,RAC03,59,
NHANES~2001-2002~59~NH002~RAC04~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),,-1.0,-,Data not available,,,Race,Hispanic,C1,T5,NH002,AgeStdz,BOC04,RAC04,59,
NHANES~2001-2002~59~NH002~RAC04~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),,-1.0,-,Data not available,,,Race,Hispanic,C1,T5,NH002,Crude,BOC04,RAC04,59,
NHANES~2001-2002~59~NH002~RAC07~Crude,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),1.2,1.2,,,0.4,4.0,Race,Other,C1,T5,NH002,Crude,BOC04,RAC07,59,
NHANES~2001-2002~59~NH002~RAC07~Age-Standardized,2001-2002,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),1.6,1.6,,,0.5,4.9,Race,Other,C1,T5,NH002,AgeStdz,BOC04,RAC07,59,
NHANES~2003-2004~59~NH002~OVR01~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.6,2.6,,,2.2,3.2,Overall,Overall,C1,T5,NH002,AgeStdz,BOC01,OVR01,59,
NHANES~2003-2004~59~NH002~OVR01~Crude,2003-2004,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.6,2.6,,,2.1,3.2,Overall,Overall,C1,T5,NH002,Crude,BOC01,OVR01,59,
NHANES~2003-2004~59~NH002~GEN01~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),3.0,3.0,,,2.2,4.0,Gender,Male,C1,T5,NH002,AgeStdz,BOC02,GEN01,59,
NHANES~2003-2004~59~NH002~GEN01~Crude,2003-2004,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.7,2.7,,,2.0,3.7,Gender,Male,C1,T5,NH002,Crude,BOC02,GEN01,59,
NHANES~2003-2004~59~NH002~GEN02~Crude,2003-2004,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),2.5,2.5,,,1.9,3.3,Gender,Female,C1,T5,NH002,Crude,BOC02,GEN02,59,
NHANES~2003-2004~59~NH002~GEN02~Age-Standardized,2003-2004,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Age-Standardized,Percent (%),2.4,2.4,,,1.9,3.1,Gender,Female,C1,T5,NH002,AgeStdz,BOC02,GEN02,59,
NHANES~2003-2004~59~NH002~AGE02~Crude,2003-2004,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),0.0,0.0,,,,,Age,20-24,C1,T5,NH002,Crude,BOC03,AGE02,59,
NHANES~2003-2004~59~NH002~AGE04~Crude,2003-2004,US,United States,NHANES,None,,None,,Cardiovascular Diseases,Heart Failure,Prevalence of heart failure among US adults (20+); NHANES,Crude,Percent (%),0.4,0.4,,,0.2,1.2,Age,25-44,C1,T5,NH002,Crude,BOC03,AGE04,59,
